source_id,ibge_code,municipality,status_2024_p6,status_2025_p6,directory_hash,accessed_at
fnde_siope_rreo_annex8_pdf,4314159,Paverama,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314175,Pedras Altas,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314209,Pedro Osório,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314308,Pejuçara,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314407,Pelotas,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314423,Picada Café,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314456,Pinhal,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314464,Pinhal da Serra,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314472,Pinhal Grande,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314498,Pinheirinho do Vale,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314506,Pinheiro Machado,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314548,Pinto Bandeira,covered,missing,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314555,Pirapó,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314605,Piratini,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314704,Planalto,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314753,Poço das Antas,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314779,Pontão,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314787,Ponte Preta,covered,missing,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314803,Portão,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4314902,Porto Alegre,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315008,Porto Lucena,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315057,Porto Mauá,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315073,Porto Vera Cruz,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315107,Porto Xavier,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315131,Pouso Novo,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315149,Presidente Lucena,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315156,Progresso,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315172,Protásio Alves,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315206,Putinga,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315305,Quaraí,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315313,Quatro Irmãos,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315321,Quevedos,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315354,Quinze de Novembro,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315404,Redentora,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315453,Relvado,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315503,Restinga Seca,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315552,Rio dos Índios,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315602,Rio Grande,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315701,Rio Pardo,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315750,Riozinho,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315800,Roca Sales,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315909,Rodeio Bonito,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4315958,Rolador,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316006,Rolante,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316105,Ronda Alta,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316204,Rondinha,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316303,Roque Gonzales,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316402,Rosário do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316428,Sagrada Família,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316436,Saldanha Marinho,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316451,Salto do Jacuí,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316477,Salvador das Missões,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316501,Salvador do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316600,Sananduva,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316709,Santa Bárbara do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316733,Santa Cecília do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316758,Santa Clara do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316808,Santa Cruz do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316907,Santa Maria,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316956,Santa Maria do Herval,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4316972,Santa Margarida do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317004,Santana da Boa Vista,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317103,Sant'Ana do Livramento,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317202,Santa Rosa,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317251,Santa Tereza,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317301,Santa Vitória do Palmar,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317400,Santiago,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317509,Santo Ângelo,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317558,Santo Antônio do Palma,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317608,Santo Antônio da Patrulha,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317707,Santo Antônio das Missões,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317756,Santo Antônio do Planalto,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317806,Santo Augusto,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317905,Santo Cristo,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4317954,Santo Expedito do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318002,São Borja,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318051,São Domingos do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318101,São Francisco de Assis,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318200,São Francisco de Paula,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318309,São Gabriel,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318408,São Jerônimo,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318424,São João da Urtiga,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318432,São João do Polêsine,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318440,São Jorge,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318457,São José das Missões,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318465,São José do Herval,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318481,São José do Hortêncio,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318499,São José do Inhacorá,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318507,São José do Norte,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318606,São José do Ouro,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318614,São José do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318622,São José dos Ausentes,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318705,São Leopoldo,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318804,São Lourenço do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4318903,São Luiz Gonzaga,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319000,São Marcos,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319109,São Martinho,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319125,São Martinho da Serra,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319158,São Miguel das Missões,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319208,São Nicolau,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319307,São Paulo das Missões,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319356,São Pedro da Serra,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319364,São Pedro das Missões,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319372,São Pedro do Butiá,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319406,São Pedro do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319505,São Sebastião do Caí,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319604,São Sepé,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319703,São Valentim,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319711,São Valentim do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319737,São Valério do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319752,São Vendelino,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319802,São Vicente do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4319901,Sapiranga,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320008,Sapucaia do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320107,Sarandi,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320206,Seberi,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320230,Sede Nova,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320263,Segredo,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320305,Selbach,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320321,Senador Salgado Filho,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320354,Sentinela do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320404,Serafina Corrêa,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320453,Sério,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320503,Sertão,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320552,Sertão Santana,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320578,Sete de Setembro,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320602,Severiano de Almeida,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320651,Silveira Martins,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320677,Sinimbu,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320701,Sobradinho,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320800,Soledade,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320859,Tabaí,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4320909,Tapejara,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321006,Tapera,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321105,Tapes,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321204,Taquara,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321303,Taquari,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321329,Taquaruçu do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321352,Tavares,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321402,Tenente Portela,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321436,Terra de Areia,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321451,Teutônia,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321469,Tio Hugo,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321477,Tiradentes do Sul,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321493,Toropi,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321501,Torres,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321600,Tramandaí,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321626,Travesseiro,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321634,Três Arroios,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321667,Três Cachoeiras,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321709,Três Coroas,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321808,Três de Maio,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
fnde_siope_rreo_annex8_pdf,4321832,Três Forquilhas,covered,covered,31444bbed0acfd651537f3aca38a02c7299c08c22f3f44eb9193672321896e34,2026-07-20T17:40:46Z
